date,ticker,cik,weight
2013-01-01,BIIB,875045,0.0011608358921555
2013-01-01,SAIC,90185,0.0011517156353937
2013-01-01,C,831001,0.000956775875761
2013-01-01,ROK,1024478,0.0009113907704726
2013-01-01,BAC,70858,0.000874869847731
2013-01-01,PNC,713676,0.0008743759067433
2013-01-01,PETM,863157,0.0007930619969588
2013-01-01,JOYG,801898,0.0007715722840099
2013-01-01,PLL,75829,0.0006902793715561
2013-01-01,XYL,1524472,0.0006424594462661
2013-01-01,TXT,217346,0.0005750751250673
2013-01-01,VFC,103379,0.0004783739301192
2013-01-01,HRS,202058,0.0003746172391805
2013-01-01,LMT,936468,0.0002665999648062
2013-01-01,MMM,66740,0.0002163999238874
2014-01-01,REGN,872589,0.0738332811319738
2014-01-01,ALL,899051,0.048648721821849
2014-01-01,PCAR,75362,0.044867401041688
2014-01-01,SLB,87347,0.0345511112039085
2014-01-01,ORCL,1341439,0.0329333933198358
2014-01-01,DLTR,935703,0.0328194873028902
2014-01-01,MPC,1510295,0.0308494441039287
2014-01-01,SRE,1032208,0.0300631176340414
2014-01-01,MS,895421,0.0290868002054732
2014-01-01,NDAQ,1120193,0.0288933641057541
2014-01-01,AKAM,1086222,0.0279453736965221
2014-01-01,JNPR,1043604,0.0264114435492766
2014-01-01,GRMN,1121788,0.0254376172180788
2014-01-01,CMCSA,1166691,0.0248848494634088
2014-01-01,FB,1326801,0.0240817367887937
2014-01-01,LYB,1489393,0.0226568149445221
2014-01-01,STX,1137789,0.0209008628032225
2014-01-01,EMR,32604,0.0195085865957025
2014-01-01,NVDA,1045810,0.0180788446899919
2014-01-01,TROW,1113169,0.0178583736911641
2014-01-01,COST,909832,0.0177865871125124
2014-01-01,CME,1156375,0.0154212065448268
2014-01-01,ALXN,899866,0.0150677163428988
2014-01-01,AMZN,1018724,0.0149179549787925
2014-01-01,GD,40533,0.0144126759669738
2014-01-01,TSN,100493,0.0135914599519414
2014-01-01,A,1090872,0.0130124165549138
2014-01-01,EOG,821189,0.0127068381486371
2014-01-01,MTB,36270,0.0122526324009774
2014-01-01,NOC,1133421,0.0117941333935819
2014-01-01,HAL,45012,0.01176709713656
2014-01-01,GIS,40704,0.011598430865132
2014-01-01,BBY,764478,0.0114964374516244
2014-01-01,CBG,1138118,0.0094032260749292
2014-01-01,TT,1466258,0.0092293442587218
2014-01-01,ISRG,1035267,0.009216358454638
2014-01-01,YHOO,1011006,0.0090906329013787
2014-01-01,EXE,895126,0.0080893316866057
2014-01-01,EXPE,1324424,0.0077799274824906
2014-01-01,GM,1467858,0.0075108522960556
2014-01-01,EQR,906107,0.0068220972308547
2014-01-01,ADP,8670,0.0067156318685535
2014-01-01,TSCO,916365,0.0061360554122412
2014-01-01,CTSH,1058290,0.0053525385052831
2014-01-01,LMT,936468,0.0053321622063548
2014-01-01,KEY,91576,0.0053012527842111
2014-01-01,PFG,1126328,0.0051330228222721
2014-01-01,KDP,1418135,0.004811325337109
2014-01-01,STJ,203077,0.0047836893146376
2014-01-01,BXP,1037540,0.0047257893222313
2014-01-01,UNH,731766,0.0046953082847119
2014-01-01,SPG,1063761,0.0046758345664866
2014-01-01,GE,40545,0.0046327197079493
2014-01-01,EBAY,1065088,0.0045712735719657
2014-01-01,BDX,10795,0.0045553209281901
2014-01-01,AMGN,318154,0.0041207766915459
2014-01-01,FFIV,1048695,0.0040374919953069
2014-01-01,K,55067,0.0040359568926133
2014-01-01,PEP,77476,0.0036102969511163
2014-01-01,TMO,97745,0.0032989318831307
2014-01-01,NTAP,1002047,0.0031910352445887
2014-01-01,ADBE,796343,0.0031823517669911
2014-01-01,AMP,820027,0.0031098786857986
2014-01-01,BK,1390777,0.0029334281667487
2014-01-01,DGX,1022079,0.0029270798925246
2014-01-01,NEE,753308,0.0026884371108399
2014-01-01,CAG,23217,0.0026437072077363
2014-01-01,COF,927628,0.0024020081512386
2014-01-01,MSI,68505,0.0023576648763347
2014-01-01,SYY,96021,0.0023110760097487
2014-01-01,PPG,79879,0.0022614934824795
2014-01-01,CL,21665,0.0021731137655114
2014-01-01,EXC,1109357,0.0021247244631345
2014-01-01,D,715957,0.002108881467114
2014-01-01,V,1403161,0.0020843009748061
2014-01-01,PKI,31791,0.00203705215693
2014-01-01,ALTR,768251,0.0019742937534678
2014-01-01,BMY,14272,0.0019016789211529
2014-01-01,C,831001,0.0018600100918467
2014-01-01,PETM,863157,0.0014896725990304
2014-01-01,IBM,51143,0.0014470368958468
2014-01-01,VAR,203527,0.0012307705106378
2014-01-01,APD,2969,0.0009125311790992
2014-01-01,PRU,1137774,0.0008444110334063
2015-01-01,REGN,872589,0.0664493884040884
2015-01-01,SPGI,64040,0.0596572590618247
2015-01-01,NDAQ,1120193,0.0535548936803303
2015-01-01,CAG,23217,0.0526588675505625
2015-01-01,AKAM,1086222,0.0457463197408856
2015-01-01,META,1326801,0.0447143582739418
2015-01-01,ISRG,1035267,0.0378123822545978
2015-01-01,YHOO,1011006,0.0360421425823076
2015-01-01,FIS,1136893,0.0335082742530587
2015-01-01,EOG,821189,0.0325076730113954
2015-01-01,LLY,59478,0.0315255636935243
2015-01-01,CRM,1108524,0.0292514519630242
2015-01-01,NVDA,1045810,0.0285120224660238
2015-01-01,MPC,1510295,0.0280290798856324
2015-01-01,WM,823768,0.0277763176839037
2015-01-01,MSFT,789019,0.026817484790424
2015-01-01,RSG,1060391,0.025942649559294
2015-01-01,AMZN,1018724,0.024115767219237
2015-01-01,CTAS,723254,0.0227263488599749
2015-01-01,PEP,77476,0.0223791372241091
2015-01-01,GRMN,1121788,0.0221085731645645
2015-01-01,PSA,1393311,0.0219497967696868
2015-01-01,PG,80424,0.0216986657823409
2015-01-01,VRTX,875320,0.0212080094799432
2015-01-01,FB,1326801,0.0152288191839854
2015-01-01,NRG,1013871,0.0123379733912071
2015-01-01,CVX,93410,0.011816657114816
2015-01-01,EBAY,1065088,0.0098511004733465
2015-01-01,PEG,788784,0.0098051665208431
2015-01-01,EMN,915389,0.00976752062867
2015-01-01,ZMH,1136869,0.0090119041721481
2015-01-01,JPM,19617,0.0068108891326942
2015-01-01,MU,723125,0.0062571979351836
2015-01-01,SIAL,90185,0.0056449123105712
2015-01-01,AVGO,1441634,0.0056083589472659
2015-01-01,MSI,68505,0.0051173845722142
2015-01-01,XYL,1524472,0.0047140763215855
2015-01-01,APD,2969,0.0046563399171825
2015-01-01,AXP,4962,0.0046256776694026
2015-01-01,EMR,32604,0.00455971118593
2015-01-01,TT,1466258,0.0043466709265455
2015-01-01,AIG,5272,0.0043404212266684
2015-01-01,GD,40533,0.0042998910698273
2015-01-01,EIX,827052,0.0041449157066472
2015-01-01,BKNG,1075531,0.0035930962214927
2015-01-01,ROK,1024478,0.0032935897686993
2015-01-01,MNK,1567892,0.0030791785342952
2015-01-01,NEE,753308,0.0028759889272435
2015-01-01,HIG,874766,0.0027984452651783
2015-01-01,PPL,922224,0.0027804230167229
2015-01-01,V,1403161,0.0026487335169994
2015-01-01,JNJ,200406,0.0024882995788872
2015-01-01,MON,1110783,0.0023378258736617
2015-01-01,ADBE,796343,0.0023043153991115
2015-01-01,MRK,310158,0.0021764198556614
2015-01-01,PCC,79958,0.0018634151468671
2015-01-01,TXT,217346,0.0017769945828042
2015-01-01,AMT,1053507,0.0015444565595969
2015-01-01,EQIX,1101239,0.0013259568420076
2015-01-01,UTX,101829,0.001201330816136
2015-01-01,UPS,1090727,0.0008946946357429
2015-01-01,YUM,1041061,0.0008646197187937
2015-01-01,HCP,765880,0.0005141999786853
2016-01-01,NVDA,1045810,0.0643697590183558
2016-01-01,MSFT,789019,0.0632513794977339
2016-01-01,SJM,91419,0.0502262713526688
2016-01-01,COP,1163165,0.0432647073860872
2016-01-01,AMZN,1018724,0.0427539597078742
2016-01-01,LLY,59478,0.042123350121832
2016-01-01,BEN,38777,0.0413247384490109
2016-01-01,BSX,885725,0.0394268947547302
2016-01-01,ATVI,718877,0.034399894515576
2016-01-01,CERN,804753,0.0276164430191066
2016-01-01,XYL,1524472,0.0266508879368447
2016-01-01,WBA,1618921,0.0243207932983894
2016-01-01,NOC,1133421,0.0234296103969396
2016-01-01,ISRG,1035267,0.0230847693805109
2016-01-01,NDAQ,1120193,0.0223305095724463
2016-01-01,BBY,764478,0.0218234783650006
2016-01-01,ICE,1571949,0.0208987463491374
2016-01-01,NFLX,1065280,0.0208844638210661
2016-01-01,FBHS,1519751,0.0207023982428297
2016-01-01,PSA,1393311,0.02045107249497
2016-01-01,MAR,1048286,0.0182116855142838
2016-01-01,TAP,24545,0.0164772369045372
2016-01-01,ALLE,1579241,0.015941699318818
2016-01-01,A,1090872,0.0140550421054077
2016-01-01,PEG,788784,0.0138636337710485
2016-01-01,MET,1099219,0.0134356517137605
2016-01-01,SLB,87347,0.0120127177806989
2016-01-01,MA,1141391,0.0119038821015083
2016-01-01,CINF,20286,0.0116561516757046
2016-01-01,XOM,34088,0.011501684684012
2016-01-01,RAI,1275283,0.0099386596583189
2016-01-01,WBD,1437107,0.0096911784115381
2016-01-01,WBD,1437107,0.0096911784115381
2016-01-01,FB,1326801,0.009553034710272
2016-01-01,D,715957,0.0093790466793965
2016-01-01,MS,895421,0.0091950170722487
2016-01-01,IP,51434,0.0091754892956087
2016-01-01,GE,40545,0.0072738364210476
2016-01-01,AEP,4904,0.007257225553959
2016-01-01,CAT,18230,0.0068349338435482
2016-01-01,CBRE,1138118,0.0062815553870835
2016-01-01,SRE,1032208,0.0060490295839827
2016-01-01,GIS,40704,0.0056971237377578
2016-01-01,BIIB,875045,0.0056326413320463
2016-01-01,PPL,922224,0.0052505050447361
2016-01-01,TPR,1116132,0.0046993291658585
2016-01-01,STT,93751,0.0044956288178403
2016-01-01,COF,927628,0.0043214605008326
2016-01-01,CB,896159,0.0043087540261247
2016-01-01,CSCO,858877,0.0042152209160505
2016-01-01,APD,2969,0.0041225526635065
2016-01-01,IVZ,914208,0.0038145371657544
2016-01-01,CCI,1051470,0.0037259647767924
2016-01-01,AFL,4977,0.0034693092480208
2016-01-01,KEY,91576,0.0032130421273879
2016-01-01,MRK,310158,0.0025679925716325
2016-01-01,EMN,915389,0.0024459618324102
2016-01-01,ALB,915913,0.0024061635378029
2016-01-01,PPG,79879,0.0021098765159901
2016-01-01,ZTS,1555280,0.0017631521250486
2016-01-01,PFG,1126328,0.0017566208402199
2016-01-01,AXP,4962,0.0017537521688231
2016-01-01,MDT,1613103,0.0016984118765965
2016-01-01,WELL,766704,0.0015864830239553
2016-01-01,KMB,55785,0.001470477750322
2016-01-01,CVS,64803,0.0013943345747653
2016-01-01,SYF,1601712,0.0013041416573266
2016-01-01,CHD,313927,0.0010668095113217
2016-01-01,MO,764180,0.0010636924484928
2016-01-01,MKC,63754,0.0009683502578244
2016-01-01,AMP,820027,0.0009576690530459
2016-01-01,HIG,874766,0.0008519178972528
2016-01-01,DLR,1297996,0.0008415255192512
2016-01-01,WLTW,1140536,0.0008145759582568
2016-01-01,PRU,1137774,0.0007765211951109
2016-01-01,MCO,1059556,0.0007218018824063
2017-01-01,FB,1326801,0.057583812425035
2017-01-01,GOOGL,1652044,0.0483508882000618
2017-01-01,COG,858470,0.0461121676776434
2017-01-01,CERN,804753,0.0407493531947489
2017-01-01,DLTR,935703,0.0406477973336817
2017-01-01,BEN,38777,0.0377432146634037
2017-01-01,BBY,764478,0.0333502192526513
2017-01-01,VRTX,875320,0.0321491986341858
2017-01-01,REGN,872589,0.0319165908916764
2017-01-01,PYPL,1633917,0.0304909531466952
2017-01-01,GE,40545,0.0298726321566247
2017-01-01,GM,1467858,0.0279477683795039
2017-01-01,INTU,896878,0.0271604423820751
2017-01-01,NVDA,1045810,0.0265389277446677
2017-01-01,AMZN,1018724,0.0258754380019821
2017-01-01,EMR,32604,0.0257674783824145
2017-01-01,WDC,106040,0.0245997087440437
2017-01-01,SPGI,64040,0.0244800713437268
2017-01-01,MET,1099219,0.0239696186451014
2017-01-01,JCI,833444,0.0230822444813442
2017-01-01,JNPR,1043604,0.0204871777844719
2017-01-01,BF.B,14693,0.0202976676788526
2017-01-01,MA,1141391,0.0201505206453968
2017-01-01,MU,723125,0.0191509284614641
2017-01-01,CPB,16732,0.0159837648248983
2017-01-01,EXR,1289490,0.0153248633930275
2017-01-01,GPN,1123360,0.0121444814982559
2017-01-01,VRSN,1014473,0.0118488669805505
2017-01-01,ALLE,1579241,0.0114020786246179
2017-01-01,MTD,1037646,0.0108239810767506
2017-01-01,BSX,885725,0.0100254514732672
2017-01-01,DTE,936340,0.0086588805511268
2017-01-01,SYMC,849399,0.0085386315899223
2017-01-01,GL,320335,0.0084533594226659
2017-01-01,CSX,277948,0.0083848755128366
2017-01-01,BA,12927,0.0080512115840123
2017-01-01,EW,1099800,0.0078895436763386
2017-01-01,A,1090872,0.0077417453498029
2017-01-01,APD,2969,0.0075815559546077
2017-01-01,KR,56873,0.0074816993872833
2017-01-01,AEE,1002910,0.0074581922267775
2017-01-01,CBRE,1138118,0.0070221860748775
2017-01-01,XEL,72903,0.0068467759285005
2017-01-01,NUE,73309,0.0059647445393679
2017-01-01,MON,1110783,0.0052326425240539
2017-01-01,WMB,107263,0.0050940801435483
2017-01-01,BIIB,875045,0.0043317374457016
2017-01-01,CVX,93410,0.0041119316487673
2017-01-01,EQIX,1101239,0.0040937006818611
2017-01-01,ALL,899051,0.0039288279907561
2017-01-01,CCI,1051470,0.0036415989986096
2017-01-01,EXC,1109357,0.0035024089461882
2017-01-01,EIX,827052,0.0034459264903222
2017-01-01,AAPL,320193,0.0033656007157965
2017-01-01,HIG,874766,0.0031696414241361
2017-01-01,COST,909832,0.0031661132601959
2017-01-01,AWK,1410636,0.0029718839559667
2017-01-01,PPL,922224,0.0027677374494981
2017-01-01,BAC,70858,0.002487907929402
2017-01-01,CL,21665,0.0022531524279533
2017-01-01,KMB,55785,0.0021622943824882
2017-01-01,FISV,798354,0.0018779145473435
2017-01-01,HPQ,47217,0.0016921446013016
2017-01-01,BMY,14272,0.0016695905420049
2017-01-01,IBM,51143,0.0016395485687912
2017-01-01,ADI,0,0.0016058056577872
2017-01-01,BK,1390777,0.0012280368285046
2017-01-01,AMP,820027,0.0012278308989581
2017-01-01,JNJ,200406,0.0011582501911129
2017-01-01,PM,1413329,0.0011545892808719
2017-01-01,AMT,1053507,0.0009173925471347
2018-01-01,AMZN,1018724,0.093386378707233
2018-01-01,MU,723125,0.0762855489719381
2018-01-01,ATVI,718877,0.0690045909935577
2018-01-01,PYPL,1633917,0.0658807340791928
2018-01-01,WBA,1618921,0.0637095271977387
2018-01-01,BEN,38777,0.051048950912435
2018-01-01,AKAM,1086222,0.0399503333085436
2018-01-01,NVDA,1045810,0.039934523650385
2018-01-01,MA,1141391,0.0392835965299353
2018-01-01,REGN,872589,0.0360764067149636
2018-01-01,NFLX,1065280,0.0246250127537653
2018-01-01,SLB,87347,0.0219512537373528
2018-01-01,META,1326801,0.0212164299197964
2018-01-01,WM,823768,0.0195052755374224
2018-01-01,EOG,821189,0.0193491260340082
2018-01-01,CVX,93410,0.0172191165284676
2018-01-01,RMD,943819,0.015924317636272
2018-01-01,LYB,1489393,0.0133401149646757
2018-01-01,VRSK,1442145,0.0130912695519926
2018-01-01,IQV,1478242,0.01263247122933
2018-01-01,PAYX,723531,0.0124382742606426
2018-01-01,VRTX,875320,0.0122257891170615
2018-01-01,SYK,310764,0.0114061313852256
2018-01-01,CNC,1071739,0.0099039456839758
2018-01-01,SBAC,1034054,0.009767154885651
2018-01-01,FDX,1048911,0.0096855535351004
2018-01-01,ISRG,1035267,0.0095483443464379
2018-01-01,LLY,59478,0.0094845122846336
2018-01-01,HST,1070750,0.0089143803231448
2018-01-01,PPL,922224,0.008911192745929
2018-01-01,AOS,91142,0.0082646783780658
2018-01-01,AWK,1410636,0.0081371249649224
2018-01-01,PLD,1045609,0.0075572102263566
2018-01-01,PCAR,75362,0.006652903689354
2018-01-01,A,1090872,0.0065622233556282
2018-01-01,MTD,1037646,0.0060257887384207
2018-01-01,CHRW,1043277,0.0056289931705655
2018-01-01,PH,76334,0.0051239302126569
2018-01-01,IDXX,874716,0.0050552162193392
2018-01-01,ALXN,899866,0.0049511830083028
2018-01-01,PPG,79879,0.0044966760838353
2018-01-01,PNW,764622,0.0042167530906086
2018-01-01,BR,1383312,0.0040683722370641
2018-01-01,JPM,19617,0.0040158449391373
2018-01-01,ED,1047862,0.0040032488190246
2018-01-01,XYL,1524472,0.0038420688363959
2018-01-01,COST,909832,0.0037046027105961
2018-01-01,ADI,6281,0.0036146527086223
2018-01-01,PEG,788784,0.0035260329068426
2018-01-01,NOC,0,0.0034652912253689
2018-01-01,IP,51434,0.0029722710249234
2018-01-01,AMAT,6951,0.0029154746345707
2018-01-01,PM,1413329,0.002619600385312
2018-01-01,HPQ,47217,0.0025556015563781
2018-01-01,SO,92122,0.0025413554735184
2018-01-01,AAPL,320193,0.0025221820097313
2018-01-01,EXC,1109357,0.0022178100146498
2018-01-01,HIG,874766,0.0020991090293681
2018-01-01,SWK,93556,0.0020895759125356
2018-01-01,SYY,96021,0.0016999283865758
2018-01-01,TXT,217346,0.0016785070782752
2018-01-01,V,1403161,0.0016450432246321
2018-01-01,CLX,21076,0.001303277843258
2018-01-01,ALLE,1579241,0.0012472174620002
2018-01-01,TGT,27419,0.0012350661866102
2018-01-01,LH,920148,0.0012163427276613
2018-01-01,EMN,915389,0.0011545908541314
2018-01-01,RTX,101829,0.0011000596337581
2018-01-01,VMC,1396009,0.0010023459930152
2018-01-01,DLR,1297996,0.0009013660802424
2018-01-01,AMT,1053507,0.0008946403352525
2018-01-01,CAT,18230,0.0008078216199129
2018-01-01,MDT,1613103,0.0007812218182173
2018-01-01,CELG,816284,0.0007736885771698
2018-01-01,ELV,1156039,0.0007359807089959
2018-01-01,ZTS,1555280,0.000676868381385
2019-01-01,ATVI,718877,0.0605252458093908
2019-01-01,GRMN,1121788,0.0573289727675993
2019-01-01,WBA,1618921,0.0400161309906276
2019-01-01,NDAQ,1120193,0.0396576456694644
2019-01-01,AMZN,1018724,0.039656513321056
2019-01-01,HES,4447,0.0390668678024449
2019-01-01,META,1326801,0.0357233995224451
2019-01-01,MA,1141391,0.0306742980273082
2019-01-01,REGN,872589,0.0302918147454455
2019-01-01,WMT,104169,0.0294519350632019
2019-01-01,VRSK,1442145,0.0287332921723152
2019-01-01,PYPL,1633917,0.0281229734615297
2019-01-01,FTNT,1262039,0.0277277914535908
2019-01-01,ANET,1596532,0.0260666690572736
2019-01-01,AMD,2488,0.0255018937749509
2019-01-01,CERN,804753,0.0226265127104531
2019-01-01,MS,895421,0.0218573107519868
2019-01-01,ALGN,1097149,0.0207898267066488
2019-01-01,BEN,38777,0.018078461213673
2019-01-01,MTD,1037646,0.0173043208764536
2019-01-01,NVDA,1045810,0.0171308013911691
2019-01-01,LYB,1489393,0.0158062933472685
2019-01-01,CMI,26172,0.0149049279067288
2019-01-01,HSIC,1000228,0.0139089241945301
2019-01-01,JNPR,1043604,0.0138362211338058
2019-01-01,IT,749251,0.0136548414528186
2019-01-01,D,715957,0.0126597249579802
2019-01-01,FB,1326801,0.0122997804982472
2019-01-01,FLT,1175454,0.0109319277056952
2019-01-01,RHT,1087423,0.0098623819309535
2019-01-01,PCAR,75362,0.0090773097100304
2019-01-01,J,52988,0.0089919196018103
2019-01-01,NLOK,849399,0.0089373429011097
2019-01-01,CBRE,1138118,0.0088540522173928
2019-01-01,IDXX,874716,0.0085111505270973
2019-01-01,RMD,943819,0.0084318122305196
2019-01-01,CBG,1138118,0.0082707045691155
2019-01-01,SBAC,1034054,0.0081803692658628
2019-01-01,PEG,788784,0.0075391810408973
2019-01-01,CDNS,813672,0.0069309699092243
2019-01-01,CMS,811156,0.0069285179542585
2019-01-01,AOS,91142,0.0067847981263696
2019-01-01,CBOE,1374310,0.0059415845520108
2019-01-01,ARE,1035443,0.0057187845394146
2019-01-01,SPGI,64040,0.0056159170609732
2019-01-01,PM,1413329,0.0047392173693058
2019-01-01,HOLX,859737,0.0045814439158438
2019-01-01,PNR,77360,0.0043829294317687
2019-01-01,PH,76334,0.0040950294669915
2019-01-01,HAL,45012,0.0040251830700339
2019-01-01,LRCX,707549,0.0039574821355743
2019-01-01,GILD,882095,0.0036307847342992
2019-01-01,XLNX,743988,0.0035116642962885
2019-01-01,LMT,936468,0.0034923896536614
2019-01-01,PWR,1050915,0.0034435573614543
2019-01-01,ADBE,796343,0.0032866978395716
2019-01-01,AES,874761,0.0032843752173909
2019-01-01,JEC,52988,0.0031822736105861
2019-01-01,ROK,1024478,0.0031722962714266
2019-01-01,ALB,915913,0.0031561579588936
2019-01-01,FFIV,1048695,0.0029964731354717
2019-01-01,DD,1666700,0.0028644120748911
2019-01-01,ANSS,1013462,0.0028623150013517
2019-01-01,MU,723125,0.0028601216062065
2019-01-01,AMGN,318154,0.0027123065956298
2019-01-01,CVX,93410,0.0025907978953274
2019-01-01,LNT,352541,0.0024592533725294
2019-01-01,WEC,783325,0.0019944014961648
2019-01-01,APD,2969,0.0019774475139669
2019-01-01,ITW,49826,0.001964454811983
2019-01-01,KEY,91576,0.0019009667249769
2019-01-01,PEP,77476,0.0018335456854628
2019-01-01,ADI,6281,0.0017060845618321
2019-01-01,RTX,101829,0.0017057238591457
2019-01-01,TT,1466258,0.0016868938640259
2019-01-01,KLAC,319201,0.0016475534164758
2019-01-01,TXT,217346,0.0016405469665578
2019-01-01,CSCO,858877,0.0015426012399351
2019-01-01,ED,1047862,0.0015032968892497
2019-01-01,AEP,4904,0.0015018846136334
2019-01-01,BAX,10456,0.0014101532558699
2019-01-01,BDX,10795,0.0013055513959373
2019-01-01,PNC,713676,0.0012650784228048
2019-01-01,BMY,14272,0.0012634985827054
2019-01-01,JNJ,200406,0.0012354308125756
2019-01-01,V,1403161,0.001187842236505
2019-01-01,DAL,27904,0.0011641596704343
2019-01-01,ADP,8670,0.0010661684702736
2019-01-01,SWKS,4127,0.0009382955070737
2019-01-01,WEY,106535,0.0009379400229978
2019-01-01,INTC,50863,0.0009171653139209
2019-01-01,AMT,1053507,0.0005040380278462
2020-01-01,GOOGL,1652044,0.0623507085815792
2020-01-01,GOOGL,1652044,0.0623507085815792
2020-01-01,REGN,872589,0.0547110766206675
2020-01-01,WBA,1618921,0.0522601225380445
2020-01-01,GRMN,1121788,0.051105515714142
2020-01-01,AMZN,1018724,0.0423119639065169
2020-01-01,ANET,1596532,0.035949342356714
2020-01-01,ISRG,1035267,0.0331061395805483
2020-01-01,AVGO,1730168,0.0326285967066912
2020-01-01,INTU,896878,0.0317992140381276
2020-01-01,LLY,59478,0.0302944347581033
2020-01-01,GWW,277135,0.0289277785664326
2020-01-01,JNPR,1043604,0.0284385608099912
2020-01-01,MS,895421,0.0282213031033822
2020-01-01,XOM,34088,0.0261576839639696
2020-01-01,CRM,1108524,0.0243212866867794
2020-01-01,PYPL,1633917,0.0239481579369685
2020-01-01,MSCI,1408198,0.0236696193049655
2020-01-01,FTNT,1262039,0.0228922027652578
2020-01-01,NVDA,1045810,0.0209514475206994
2020-01-01,NDAQ,1120193,0.0169691271150125
2020-01-01,EQIX,1101239,0.0157396893740958
2020-01-01,EMN,915389,0.0146333990152531
2020-01-01,GS,886982,0.0146315699190237
2020-01-01,KR,56873,0.0117430504741322
2020-01-01,VRSN,1014473,0.0110059889681748
2020-01-01,AEE,1002910,0.0109331838323454
2020-01-01,ROK,1024478,0.0094914532474497
2020-01-01,CCI,1051470,0.0090800683066596
2020-01-01,APTV,1521332,0.0079888759984755
2020-01-01,EFX,33185,0.0079209812304521
2020-01-01,SNPS,883241,0.007715001942424
2020-01-01,ICE,1571949,0.0074361368813057
2020-01-01,KO,21344,0.0070242669454909
2020-01-01,DTE,936340,0.0061642468980857
2020-01-01,RMD,943819,0.0060164471959407
2020-01-01,AES,874761,0.0056139174429289
2020-01-01,PH,76334,0.0054657456992732
2020-01-01,LMT,936468,0.0053332338769085
2020-01-01,ADP,8670,0.0053306447319188
2020-01-01,VRTX,875320,0.0050785082548748
2020-01-01,EXPD,746515,0.0050168541457213
2020-01-01,EXC,1109357,0.0048095668908149
2020-01-01,GILD,882095,0.0048049435760751
2020-01-01,EW,1099800,0.0047173807341458
2020-01-01,NLSN,1492633,0.0042219594992689
2020-01-01,GPN,1123360,0.004110292446185
2020-01-01,COF,927628,0.0039712479174746
2020-01-01,AMCR,1748790,0.0038198473100598
2020-01-01,GD,40533,0.0036398149530668
2020-01-01,AVB,915912,0.00354227130703
2020-01-01,FIS,1136893,0.0034385655812878
2020-01-01,PFG,0,0.0032508626497541
2020-01-01,AMAT,6951,0.0030686618354614
2020-01-01,PPG,79879,0.003048277081953
2020-01-01,PEP,77476,0.0030144225547118
2020-01-01,CB,896159,0.0030076296547606
2020-01-01,AWK,1410636,0.0028565842600465
2020-01-01,LIN,1707925,0.0026820161208178
2020-01-01,DUK,1326160,0.0020951030245597
2020-01-01,LRCX,707549,0.0019820740583433
2020-01-01,HON,773840,0.0019449667786481
2020-01-01,AMGN,318154,0.0018998976183333
2020-01-01,D,715957,0.0018971412570853
2020-01-01,TXT,217346,0.0017995330010337
2020-01-01,PNC,713676,0.0017466167647165
2020-01-01,ADBE,796343,0.0016857822740829
2020-01-01,FFIV,1048695,0.0016408543485513
2020-01-01,SWK,93556,0.0016378049998619
2020-01-01,INTC,50863,0.0015273868960015
2020-01-01,TMO,97745,0.001498272253957
2020-01-01,UAL,100517,0.0014533333619196
2020-01-01,DAL,27904,0.0014247887444141
2020-01-01,C,831001,0.0010338447084679
2021-01-01,AMZN,1018724,0.1128750036865887
2021-01-01,AVGO,1730168,0.1091374627404397
2021-01-01,ANET,1596532,0.0840184470109162
2021-01-01,GOOGL,1652044,0.0636945032573922
2021-01-01,GOOGL,1652044,0.0636945032573922
2021-01-01,WAT,1000697,0.0568602476655655
2021-01-01,BEN,38777,0.0343753075344234
2021-01-01,PAYC,1590955,0.0320225747934352
2021-01-01,UNH,731766,0.0308532581211247
2021-01-01,WMT,104169,0.0242207993691304
2021-01-01,PAYX,723531,0.0231740839855155
2021-01-01,GS,886982,0.0224257583665436
2021-01-01,SNPS,883241,0.0197584785682531
2021-01-01,MRK,310158,0.0182179221495313
2021-01-01,K,55067,0.0163878740959843
2021-01-01,CNP,1130310,0.015590081887021
2021-01-01,MKTX,1278021,0.0149032376387329
2021-01-01,NDAQ,1120193,0.0147100451626316
2021-01-01,HAL,45012,0.0143170159749098
2021-01-01,RJF,720005,0.0141755652091677
2021-01-01,XOM,34088,0.0127726201316178
2021-01-01,AFL,4977,0.0127593561501552
2021-01-01,PFE,78003,0.0119778539156711
2021-01-01,MOS,1285785,0.0118038825564007
2021-01-01,MSCI,1408198,0.010303056527336
2021-01-01,FDX,1048911,0.0095555246734198
2021-01-01,REG,910606,0.0088958385459143
2021-01-01,FTV,1659166,0.0088734170346352
2021-01-01,JNJ,200406,0.0087171828880201
2021-01-01,CBRE,1138118,0.0086200236163847
2021-01-01,GPN,1123360,0.0072314811587659
2021-01-01,KR,56873,0.0063399011396905
2021-01-01,EL,1001250,0.0063287565829424
2021-01-01,IFF,51253,0.0059254235641551
2021-01-01,LRCX,707549,0.0053287823337904
2021-01-01,HBAN,49196,0.0052332494193679
2021-01-01,ECL,31462,0.0050585254057498
2021-01-01,PCAR,75362,0.0047539268187734
2021-01-01,ANSS,1013462,0.0042728100425923
2021-01-01,STT,93751,0.0039344965933588
2021-01-01,AAPL,320193,0.0038781125351207
2021-01-01,J,52988,0.0034410336423809
2021-01-01,ATO,731802,0.0032248331956647
2021-01-01,CL,21665,0.0031655497012878
2021-01-01,KO,21344,0.0029719066372263
2021-01-01,JKHY,779152,0.0029206966877323
